num	kind	unid	bie	term	desc	name	occur	xpath
458	ヘッダ部	UN01005842	BBIE	課税分類税通貨コード	=「JPY」\n文書通貨コード（UN01005914）の指定と合わせる。文書通貨コードが「外貨」を指定された場合は文書ヘッダ税クラス（外貨建て適格請求書用）とセットで利用する	ram:CurrencyCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CurrencyCode
459	ヘッダ部	UN01005850	BBIE	文書ヘッダ課税分類名	文書ヘッダの課税分類（標準税率、軽減税率、不課税、非課税、免税等）の名称	ram:CategoryName	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CategoryName
460	ヘッダ部	UN01007174	BBIE	文書ヘッダ税率	文書ヘッダヘッダの課税分類毎の税額計算のための率。	ram:RateApplicablePercent	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:RateApplicablePercent
461	ヘッダ部	UN01013040	BBIE	文書ヘッダ課税分類譲渡資産合計金額(税込み)	明細行の課税分類毎の税額を含む譲渡資産金額の合計金額	ram:GrandTotalAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:GrandTotalAmount
462	ヘッダ部	UN01013096	BBIE	文書ヘッダ税計算方式	文書ヘッダの金額の税込み、税抜きを指定。\nデフォルトは「税抜き」	ram:CalculationMethodCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CalculationMethodCode
463	ヘッダ部	UN01014650	BBIE	文書ヘッダ適用税制識別子	取引の税制年度を識別するID\nデフォルトは「2019」（2019年度税制）	ram:LocalTaxSystemID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:LocalTaxSystemID
464	ヘッダ部	UN01005996	ASBIE	文書ヘッダ決済／税グループ	外貨建て請求書の税率別課税分類合計額算出のための税グループ	ram:ApplicableCITradeTax	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax
465	ヘッダ部	UN01005832	ABIE	（外貨建て請求書）文書ヘッダ税クラス	外貨建て請求書の文書ヘッダの税に関する情報からなるクラス\n（円建て請求書の場合は利用しない）	ram:CITradeTax	 -	
466	ヘッダ部	UN01005833	BBIE	（外貨建て請求書）文書ヘッダ課税分類税額	外貨建て請求書の文書ヘッダの課税分類毎に端数処理計算した税額。\n外貨建て請求書の文書ヘッダ課税分類資産譲渡合計金額×税率\n算出した税額は切り上げ、切り捨て、四捨五入のいずれかで処理し、税額は整数とする	ram:CalculatedAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CalculatedAmount
467	ヘッダ部	UN01005839	BBIE	（外貨建て請求書）文書ヘッダ課税分類譲渡資産合計金額（税抜き）	明細行の課税分類毎の税抜き譲渡資産金額の合計金額\n文書ヘッダ譲渡資産総合計金額（税抜き）＝∑明細行譲渡資産金額（税抜き）＋Σ文書ヘッダ追加請求金額ーΣ文書ヘッダ返金金額	ram:BasisAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:BasisAmount
468	ヘッダ部	UN01005841	BBIE	（外貨建て請求書）文書ヘッダ課税分類コード	外貨建て請求書の文書ヘッダの課税分類（標準税率、軽減税率）を識別するコード	ram:CategoryCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CategoryCode
469	ヘッダ部	UN01005842	BBIE	（外貨建て請求書）課税分類税通貨コード	’=「外貨」\n文書通貨コード＝「外貨」、税通貨コード＝[JPY」の場合に利用する'。	ram:CurrencyCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:CurrencyCode
470	ヘッダ部	UN01007174	BBIE	（外貨建て請求書）文書ヘッダ税率	外貨建て請求書の文書ヘッダヘッダの課税分類毎の税額計算のための率。	ram:RateApplicablePercent	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:RateApplicablePercent
471	ヘッダ部	UN01014650	BBIE	文書ヘッダ適用税制識別子	取引の税制年度を識別するID\nデフォルトは「2019」（2019年度税制）	ram:LocalTaxSystemID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:ApplicableCITradeTax/ram:LocalTaxSystemID
472	ヘッダ部	UN01005997	ASBIE	文書ヘッダ決済／取引期間グループ	文書ヘッダの取引期間に関するグループ	ram:BillingCISpecifiedPeriod	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod
473	ヘッダ部	UN01005608	ABIE	文書ヘッダ取引期間クラス	取引期間に関する情報からなるクラス	ram:CISpecifiedPeriod	－	
474	ヘッダ部	UN01005612	BBIE	文書ヘッダ取引開始日	この文書ヘッダの取引開始日	ram:StartDateTime	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod/ram:StartDateTime
475	ヘッダ部	UN01005613	BBIE	文書ヘッダ取引終了日	この文書ヘッダの取引終了日	ram:EndDateTime	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:BillingCISpecifiedPeriod/ram:EndDateTime
476	ヘッダ部	UN01006002	ASBIE	文書ヘッダ決済／合計金額グループ	文書ヘッダの合計金額に関するグループ	ram:SpecifiedCIILTradeSettlementMonetarySummation	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation
477	ヘッダ部	UN01006006	ABIE	文書ヘッダ合計金額クラス	文書ヘッダ合計金額に関する情報からなるクラス	ram:CIILTradeSettlementMonetarySummation	－	
478	ヘッダ部	UN01006008	BBIE	文書ヘッダ追加請求合計金額	文書ヘッダレベルの追加請求合計金額	ram:ChargeTotalAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:ChargeTotalAmount
479	ヘッダ部	UN01006009	BBIE	文書ヘッダ返金合計金額	文書ヘッダレベルの返金合計金額	ram:AllowanceTotalAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:AllowanceTotalAmount
480	ヘッダ部	UN01006011	BBIE	文書ヘッダ合計税額	文書ヘッダの合計税額	ram:TaxTotalAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:TaxTotalAmount
481	ヘッダ部	UN01008455	BBIE	文書ヘッダグロス合計金額	文書ヘッダレベルの追加請求・返金を除く明細文薗の資産譲渡金額の合計金額（税抜き）	ram:GrossLineTotalAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:GrossLineTotalAmount
482	ヘッダ部	UN01008456	BBIE	文書ヘッダ合計金額(税抜き)	文書ヘッダ明細行の合計金額（税抜き）\n文書ヘッダレベルの追加請求・返金を含む	ram:NetLineTotalAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:NetLineTotalAmount
483	ヘッダ部	UN01008457	BBIE	文書ヘッダ合計金額(税込み)	文書ヘッダ明細行の合計金額（税込み）\n文書ヘッダレベルの追加請求・返金を含む	ram:NetIncludingTaxesLineTotalAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:NetIncludingTaxesLineTotalAmount
484	ヘッダ部	UN01011519	BBIE	文書ヘッダ総合計金額	文書ヘッダの総合計金額（税込み）\n=文書ヘッダ合計金額（税抜き）＋文書ヘッダ合計税額	ram:GrandTotalAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:GrandTotalAmount
485	ヘッダ部	UN01006002	ASBIE	文書ヘッダ決済／外貨建て請求書合計金額グループ	外貨建て請求書文書ヘッダの合計金額に関するグループ。\n	ram:SpecifiedCIILTradeSettlementMonetarySummation	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation
486	ヘッダ部	UN01006006	ABIE	（外貨建て請求書）文書ヘッダ合計金額クラス	外貨建て請求書)文書ヘッダ合計金額に関する情報からなるクラス	ram:CIILTradeSettlementMonetarySummation	－	
487	ヘッダ部	UN01006011	BBIE	（外貨建て請求書）文書ヘッダ合計税額	外貨建て適格請求文書ヘッダの日本円合計税額。\n通貨コード属性＝JPY\nインボイス文書通貨コード＝「外貨」、税通貨コード＝「JPY」の場合に利用する	ram:TaxTotalAmount	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIILTradeSettlementMonetarySummation/ram:TaxTotalAmount
488	ヘッダ部	UN01006003	ASBIE	文書ヘッダ決済／調整グループ	文書ヘッダの調整に関するグループ\n調整ユースケースで文書タイプが「統合文書」を指定する場合にこのグループは必須。「単一文書」を指定する場合はこのグループは実装しない。	ram:SpecifiedCIFinancialAdjustment	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment
489	ヘッダ部	UN01005487	ABIE	文書ヘッダ調整クラス	文書ヘッダの調整に関する情報からなるクラス	ram:CIFinancialAdjustment	－	
490	ヘッダ部	UN01005488	BBIE	文書ヘッダ調整理由コード	文書ヘッダの調整理由を示す識別コード	ram:ReasonCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:ReasonCode
491	ヘッダ部	UN01005489	BBIE	文書ヘッダ調整理由	文書ヘッダの調整理由を文字で表現した内容	ram:Reason	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:Reason
492	ヘッダ部	UN01005490	BBIE	文書ヘッダ調整金額	文書ヘッダの調整金額\n'=（修正インボイス明細金額ー前回インボイス明細金額）	ram:ActualAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:ActualAmount
493	ヘッダ部	UN01014649	BBIE	文書ヘッダ調整取引方向コード	文書ヘッダ調整金額、および税額の＋ーを識別するコード\n調整ユースケースでは必須	ram:DirectionCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:DirectionCode
494	ヘッダ部	UN01014897	ASBIE	文書ヘッダ調整／調整税グループ	文書ヘッダの調整税クラスに関するグループ	ram:RelatedCITradeTax	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:RelatedCITradeTax
495	ヘッダ部	UN01005832	ABIE	文書ヘッダ調整税クラス	文書ヘッダ調整の税クラス	ram:CITradeTax	－	
496	ヘッダ部	UN01005833	BBIE	文書ヘッダ調整税額	文書ヘッダの調整税額\n＝文書ヘッダ課税分類税額ー文書ヘッダ調整参照文書課税分類税額	ram:CalculatedAmount	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:RelatedCITradeTax/ram:CalculatedAmount
497	ヘッダ部	UN01005836	BBIE	文書ヘッダ調整税率	文書ヘッダ調整の税率	ram:CalculatedRate	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:RelatedCITradeTax/ram:CalculatedRate
498	ヘッダ部	UN01005841	BBIE	文書ヘッダ調整課税分類コード	文書ヘッダ調整の課税分類コード	ram:CategoryCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:SpecifiedCIFinancialAdjustment/ram:RelatedCITradeTax/ram:CategoryCode
499	ヘッダ部	UN01006004	ASBIE	文書ヘッダ決済／参照インボイス文書グループ	インボイス文書ヘッダの参照インボイス文書に関するグループ	ram:InvoiceReferencedCIReferencedDocument	0..n	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument
500	ヘッダ部	UN01005579	ABIE	インボイス文書ヘッダ参照9んボイス文書クラス	インボイス文書ヘッダの参照インボイス文書クラス	ram:CIReferencedDocument	－	
501	ヘッダ部	UN01005580	BBIE	文書ヘッダ参照インボイス文書番号	この文書ヘッダが参照するインボイス文書に記載の文書番号	ram:IssuerAssignedID	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:IssuerAssignedID
502	ヘッダ部	UN01005582	BBIE	文書ヘッダ参照インボイス文書発行日	この文書ヘッダが参照するインボイス文書に記載の発行日付	ram:IssueDateTime	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:IssueDateTime
503	ヘッダ部	UN01005586	BBIE	文書ヘッダ参照インボイス文書参照タイプコード	この文書ヘッダが参照するインボイス文書を識別するコード。\n属性＝「OI」Previous invoice number	ram:ReferenceTypeCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:ReferenceTypeCode
504	ヘッダ部	UN01005588	BBIE	文書ヘッダ参照インボイス文書履歴番号	この文書ヘッダが参照するインボイス文書の変更履歴を管理する番号。	ram:RevisionID	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:RevisionID
505	ヘッダ部	UN01009672	BBIE	文書ヘッダ参照インボイス文書タイプ	この文書ヘッダが参照するインボイス文書のタイプを識別するコード	ram:TypeCode	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:TypeCode
506	ヘッダ部	UN01014899	BBIE	文書ヘッダ参照インボイス文書サブタイプ	この文書ヘッダが参照するインボイス文書のサブタイプを識別するコード	ram:SubtypeCode	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:InvoiceReferencedCIReferencedDocument/ram:SubtypeCode
507	ヘッダ部	UN01006005	ASBIE	文書ヘッダ決済／付加文書グループ	文書ヘッダ決済の付加文書に関するグループ	ram:AdditionalReferencedCIReferencedDocument	0..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:AdditionalReferencedCIReferencedDocument
508	ヘッダ部	UN01005579	ABIE	文書ヘッダ付加文書クラス	文書ヘッダの付加文書クラス\n「tender：入札書」へマッピング	ram:CIReferencedDocument	－	
509	ヘッダ部	UN01005580	BBIE	文書ヘッダ付加文書番号	この文書ヘッダ付加文書の文書番号	ram:IssuerAssignedID	1..1	rsm:CIIHSupplyChainTradeTransaction/ram:IncludedCIILSupplyChainTradeLineItem/ram:SpecifiedCIILSupplyChainTradeSettlement/ram:AdditionalReferencedCIReferencedDocument/ram:IssuerAssignedID
